Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1134,34.3,,108,242,226.1,189.6,113.6,91.7,59.28,67.53,53.47,49.17,45.96,49.03,173.8,188.7,146.9,117.1,76.2,72.5,55.48,54.32,44.17,47.86,41.76,34.84,34.28,33.92,30.23,27.7,26.31,26.23,25.2,25.16,25.04,24.84,57.91,60.85,72.9,76.4,87.2,108.9,136.3,174.7,244.5,333.8,494.7,678.9,27.03,19.74,12.17,5.591,3.862,2.581,16.33,12.25,8.72,5.882,3.873,2.765
116,1134,38.3,,112,238.8,221.9,175.7,110.3,89.7,60.01,71.3,55.19,50.82,48.46,51.49,174.5,180.8,141.1,111.5,74.1,70.2,55.45,54.78,44.61,48.92,42.54,35.9,35.34,34.92,31.07,28.22,26.51,26.53,25.44,25.4,25.2,25,58.55,62.08,72.1,75.1,84.4,103.6,135.6,171.7,239.9,329.3,487.4,691.9,22.15,19.95,13.1,8.5,5.15,3.573,13.06,12.14,9.32,6.715,3.941,3.011
116,1134,42.3,,116,240.6,228.8,188.3,120.7,101.7,63.36,78.3,59.06,53.55,50.5,53.92,174.8,180.4,140.6,114.8,77,75.6,58.84,58.25,45.84,52.16,43.47,37.14,36.48,35.92,31.75,28.66,26.81,26.73,25.68,25.56,25.28,25.08,60.81,64.34,72.7,73.9,83,100.8,132.6,173.6,237.8,332.1,483.7,664.9,30.11,27.56,19.43,12.66,7.32,5.279,17.35,14.41,12.6,6.996,4.903,3.302
116,1134,46.3,,120,244.1,231.1,187.9,121.1,97.3,63.77,73.9,56.85,51.55,48.6,50.3,176.7,180.5,146,118,78.2,73,58.23,58.57,45.84,50.58,43.16,38.16,37.5,36.8,32.44,29.17,27.22,26.87,25.79,25.77,25.4,25.1,57.95,63.1,72.3,74.2,83.5,101.1,133.4,177.1,256.3,377.3,520.4,714,25.38,22.78,13.2,6.962,4.408,2.891,18.85,16.13,9.12,5.731,4.163,3.206
116,1134,50.3,,124,241.7,225.8,176.4,112,90,61.88,69.72,56.06,52.46,49.67,52.84,178.9,189.3,146.5,115.7,79,76.1,59.65,61.55,47.35,53.51,44.41,38.95,38.26,37.8,33.06,29.59,27.36,27.2,26.01,25.93,25.59,25.18,58.61,63.87,73.7,75.2,84.9,104.9,137.8,181,263.3,394.7,539.5,740,24.99,23.63,20.47,8.4,4.596,3.095,18.05,15.32,10.96,6.988,4.96,3.076
116,1134,54.3,,128,241.6,224.9,177.5,113.6,92.1,61.66,69.78,54.28,50.8,47.94,50.8,182,187.8,148.2,118.6,79.2,75,60.68,61.23,47.53,52.76,44.61,39.73,38.87,38.69,33.56,30.03,27.58,27.56,26.21,26.05,25.75,25.44,57.48,61.43,71.3,73.8,83.6,102.3,136.7,181.2,265.8,406.1,545.6,738,18,14.61,10.17,6.423,4.185,2.877,14.9,11.7,7.14,4.625,3.816,2.464
116,1134,58.3,,132,235.7,218.7,170.5,110.1,87.8,60.64,67.16,53.97,50.56,47.85,50.82,180.8,184.8,146,115.5,79.8,73.5,59.6,60.01,47.45,52.5,44.83,40.53,39.81,39.65,34.24,30.39,27.92,27.58,26.33,26.25,25.93,25.63,57.09,61.47,70.5,73.4,83.3,102.4,133.6,177.8,266.4,396.6,543.5,730,21.73,14.54,8.78,5.239,3.128,1.987,17.66,14.46,9.01,5.654,4.023,2.977
116,1135,2.3,,136,240.5,218.5,167.7,110.2,88.2,60.52,65.02,52.48,49.65,47.21,48.76,184.7,189,148,118,79.6,73.5,60.41,62,47.79,52.62,44.87,41.97,41.05,40.57,35.08,30.8,28.19,27.8,26.54,26.42,26.05,25.69,56.52,61.12,70.9,73.4,82.4,100.9,130.7,174.5,257,369.3,533.9,753,22.99,15.04,9.11,4.983,3.811,2.795,16.29,11.13,7.68,5.125,3.664,2.738
116,1135,6.3,,140,238,214.7,168,108.7,87.9,61.17,67.65,54.09,50.44,48.05,49.63,182.6,182.2,142.7,113.7,79,70.9,58.85,56.71,47.29,50.94,44.17,43.2,42.34,41.37,35.7,31.3,28.35,27.92,26.7,26.57,26.21,25.79,56.79,60.44,70.4,74,82.6,101,132,175.9,262.3,373.4,542.6,746,24.19,20,11.36,6.083,3.361,3.015,20.04,19.45,12.06,6.668,4.116,2.608
116,1135,10.3,,144,243.9,219.1,170.7,107.8,88.3,61.96,70.1,55.59,51.87,48.8,50.92,189.4,191.4,153.9,123,80.3,74.1,59.66,59.42,47.77,51.85,44.71,44.21,43.5,42.19,36.36,31.68,28.67,28.19,26.94,26.8,26.42,26.05,56.3,59.89,68.9,71.7,82.1,99.8,132.2,175,255.2,379.3,543.5,741,19.05,16.3,12.46,8.01,5.183,3.594,16.57,13.57,9.25,7.72,4.406,3.21
116,1135,14.3,,148,241,213,165.2,107.4,85.6,61.33,67.48,53.35,50.62,48.98,51.53,187.5,185.9,146.4,116.3,80.4,72.9,58.65,58.63,47.69,51.81,44.99,45.4,44.59,43.44,37.1,32.2,28.91,28.38,27.14,26.93,26.53,26.09,53.59,58.29,67.57,70.2,79,95.8,126.9,169.9,251.9,368.6,541,751,19.06,16.01,9.52,6.273,3.719,2.801,18.74,18.83,12.81,6.393,3.561,2.638
116,1135,18.3,,152,238.2,211.8,163.6,106.4,85.4,61.28,68.88,54.94,51.24,49.52,52.49,186.6,182.8,142.8,111.3,79.7,72,59.48,58.53,47.89,51.77,45.03,46.48,45.81,44.65,37.96,32.7,29.39,28.55,27.4,27.12,26.72,26.28,54.01,57.11,66.16,68.98,78.1,93.7,127.3,170,259,389.4,564.5,749,21.82,15.06,8.48,5.239,3.712,2.597,17.46,13.23,8.71,5.689,4.047,3.113
116,1135,22.3,,156,239.4,211.7,166,108.9,88.7,62.06,70.8,56.87,52.45,49.93,52.49,187.1,182.3,140.8,110.7,79.6,72.9,59.56,59.68,48.46,52.64,45.31,47.49,47.14,45.96,38.72,33.2,29.85,28.99,27.58,27.32,26.88,26.46,51.95,54.98,65.02,68.33,76.1,92.8,122.5,164.8,250,377.3,553.8,729,16.43,11.41,9.02,6.541,3.746,3.493,11.71,7.7,5.742,4.13,2.874,2.507
116,1135,26.3,,160,235.1,207.3,161.5,106.2,85,61.33,66.32,55.63,52.25,49.67,51.46,183.7,175.8,137.8,106.8,78.9,72.2,59.7,59.14,48.5,52.53,45.49,48.58,48.42,47.04,39.48,33.88,30.28,29.29,27.74,27.52,27.12,26.64,51.28,54.34,64.33,66.55,74.5,91.4,123.3,164.2,248,359.8,530.1,718,30.24,18.62,10.19,5.431,4.198,3.515,16.87,13.48,8.43,6.168,3.896,3.056
116,1135,30.3,,164,244,215.1,166.4,110.2,89.5,62.56,73.7,58.79,54.13,50.5,51.99,187.9,180.6,140.2,110.3,78.5,71.6,59.83,59.48,48.94,53.79,45.76,49.77,49.67,48.34,40.45,34.44,30.72,29.75,27.99,27.74,27.26,26.82,50.11,53.04,62.69,64.62,73.1,87.5,115.4,154.8,232.3,336.7,512.7,665.2,22.23,19.76,11.68,6.983,4.385,2.943,14.55,14.41,7.92,4.728,3.524,2.908
116,1135,34.3,,168,244.9,219.2,167,110.9,90.2,63.7,75,58.02,52.75,50.49,52.47,188,181.5,138.5,110.1,78.3,69.9,58.89,57.49,47.95,51.64,45.77,50.81,50.84,49.14,41.19,35.05,31.12,29.88,28.17,27.89,27.42,27.02,50.01,53.34,61.89,64.65,73.4,87.5,113.4,150.5,225.6,322.1,494.5,655,15.02,9.48,6.127,3.805,2.801,1.933,10.02,6.818,5.878,3.741,2.221,1.525
116,1135,38.3,,172,236.7,207.9,158.4,105,82.7,61.63,66.57,55.92,51.41,48.52,49.41,185.1,177,136.1,106.3,76.6,67.42,57.7,56.12,47.95,49.75,44.85,51.87,52.07,50.4,42.06,35.24,31.24,30.23,28.47,28.06,27.6,27.18,48.94,51.69,60.74,62.53,71.8,84.9,111.2,146.9,220.4,320.6,497.8,665.6,19.47,16.79,10.54,5.115,3.236,2.531,12.14,8.08,5.459,3.466,2.401,1.951
116,1135,42.3,,176,234.6,207,159.3,104.4,83.7,61.91,69.39,56.48,51.99,49.14,50.65,183.4,172.7,134.4,103.4,75.8,67.32,57.43,56.03,47.99,50.33,44.65,52.03,52.98,51.36,42.92,35.77,31.56,30.4,28.61,28.31,27.79,27.34,48.74,51.5,60.05,61.34,69.29,82.5,108.3,142.6,215.5,315.3,494.6,675.6,17.14,10.22,5.101,3.449,2.378,1.829,10.88,8.31,5.7,3.45,2.59,1.842
116,1135,46.3,,180,231.6,203.7,158.1,102,81.6,60.98,64.09,54.21,50.55,47.75,48.21,183.1,170.9,132.8,103.4,75.7,67.44,57.71,56.44,47.39,49.14,43.98,53,53.22,52.11,43.54,36.41,32.02,30.32,28.63,28.41,27.87,27.34,47.39,51.04,59.4,60.96,69.41,82.8,107.4,141.1,212.4,312.5,485.1,675.1,20.92,18.2,9.7,4.799,2.989,1.877,13.5,9.05,4.652,3.546,2.895,2.052
116,1135,50.3,,184,229.1,201.1,151.9,100.8,82.8,60.94,64.57,53.87,50.19,47.55,48.51,179.8,166.9,129.5,99.3,74.3,65.16,55.65,53.04,46.98,48.39,44.14,53.38,53.93,52.9,44.06,36.63,32.16,30.68,28.89,28.59,28.07,27.57,47.77,50.73,59.46,61.04,68.72,83.9,106.8,138.9,204.3,301.3,471.5,662.8,12.09,10.07,6.483,3.249,1.79,1.256,12,10.57,6.669,3.326,1.837,2.11
116,1135,54.3,,188,223.8,195.4,148.3,99.1,78.9,59.72,61.61,51.66,48.47,45.27,45.35,178.8,166.8,128.6,98.3,73.4,66.14,56.34,53.18,46.36,47.08,43.3,54.27,54.64,53.64,44.4,36.77,32.2,30.64,29.07,28.79,28.27,27.71,47.95,50.81,58,59.64,67.76,81.9,107.1,136.9,200.7,296.6,457.9,652.6,12.08,7.93,4.911,2.334,1.845,1.365,9.46,5.866,4.396,3.022,1.837,1.453
116,1135,58.3,,192,222,192.8,145.1,97,77.2,59.4,61.77,51.91,48.74,45.96,46.6,176.9,163.5,127,95.6,72.5,64.49,55.55,53.63,46.66,48.29,43.9,54.92,55.71,54.6,45.15,36.96,32.42,31.1,29.03,28.87,28.43,27.82,47.12,50.03,57.74,59.48,67.2,81.9,104.9,136.6,200.6,288.6,444.4,632.2,10.33,6.24,4.15,2.415,2.011,1.413,7.44,5.837,3.468,2.048,1.431,1.337
116,1136,2.3,,196,218.2,189,141.5,96,77.1,58.97,60.08,51.66,49.18,46.43,46.72,175.1,160.2,124.4,95.6,71.6,62.86,54.47,52.45,46.35,47.74,43.4,57.18,57,55.24,45.73,37.47,32.73,31.54,29.34,29.1,28.55,28.05,46.13,48.79,56.41,58.74,65.75,78,100.8,130.9,190.1,270.8,426.4,622.8,12.42,6.937,3.969,2.21,2.153,1.628,8.55,5.67,3.796,2.543,1.597,1.341
116,1136,6.3,,200,215.3,183.1,136.2,93.9,76.5,58.97,61.73,52.31,49.18,46.49,47.34,171.3,154,120.8,92.4,70.5,62.19,54.25,52.23,46.05,47.5,43.39,58.95,58.66,56.39,46.33,37.87,33.07,31.51,29.64,29.36,28.74,28.21,45.31,48.09,55.34,56.09,63.27,75.7,97.8,125.8,183.8,260.7,414.5,589.7,13.01,6.528,3.752,2.279,1.952,1.216,8.79,6.12,4.641,3.389,2.139,1.423
116,1136,10.3,,204,212.9,182.5,135.4,92.5,76.4,58.32,60.49,51.62,48.33,45.61,45.95,172.8,158.7,121.2,93.6,70.3,62.07,54.29,52.35,45.81,46.92,43.03,60.37,60.04,57.25,46.9,38.17,33.39,31.56,29.8,29.48,28.85,28.31,43.84,45.85,53.62,54.17,60.61,72.7,92.4,119.7,173.7,242.3,385.9,545.7,10.87,6.441,3.238,1.75,1.801,1.477,7.46,4.877,3.272,2.514,1.778,1.22
116,1136,14.3,,208,206.2,174.3,131.9,90,74.1,57.98,60.02,51.58,48.71,45.93,45.93,168.4,151.7,117.6,89.2,69.04,60.17,53.26,50.87,45.31,45.59,42.39,60.73,61.16,58.34,47.79,38.6,33.57,31.95,29.98,29.6,29.04,28.31,43.25,45.47,52.87,53.95,59.46,70.7,90,116.9,168.4,233.5,368.8,537.4,6.007,3.773,2.158,1.639,1.317,0.98,4.509,2.773,2.213,1.564,1.208,0.833
