Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1248,50.3,,96,285,290.6,253.7,178.7,138,80.9,95,73.7,65.23,58.11,66.19,192.2,226,199.5,166.1,110,95.1,72.3,71.6,54.71,62.41,51.91,38.32,38.34,38.22,34.28,30.03,28.1,28.22,26.49,26.25,25.89,25.69,94.6,104.6,125.8,139.2,165.5,207.8,268.3,344,409.6,553.6,670.5,712,34.41,29.2,20.84,13.45,9.41,5.823,14.25,13.36,13.3,10.05,5.272,4.042
116,1248,54.3,,100,294.5,294.6,245.9,172.2,134,80.7,94.3,72,63.04,57.5,62.9,194,222.5,195.5,161.9,110.4,95.2,74,72.5,55.88,63.24,52.87,39.05,39.31,39.25,35.02,30.43,28.28,28.42,26.57,26.37,26.05,25.73,91.8,101.9,123.8,135.7,161.7,202.5,262.4,341,398.1,540.3,680,727,35.21,39.38,36.76,19.93,11.69,7.26,17.93,20.37,18.44,13.46,8.8,5.3
116,1248,58.3,,104,300.5,309.8,266,181.9,138.6,82.4,99.5,73.8,64.27,57.32,62.79,204.7,255.9,225.1,177.9,115.5,97.3,73.5,74,56.65,64.01,53.51,40.51,40.39,40.31,35.8,30.95,28.42,28.46,26.71,26.55,26.17,25.69,98.1,110.6,130.2,139.8,165,210.3,267.6,340,405.7,555.9,694,757,44.58,46.59,36.17,23.25,12.88,8.68,23.92,28.74,22.25,11.68,8.19,6.163
116,1249,2.3,,108,315.6,325.5,266,181.2,137.6,82.1,100.9,77,68.38,60.32,66.37,218.3,284.4,258.8,212.6,128.9,111.4,79.9,82.6,60.18,71.2,56.59,41.64,41.11,41.46,36.64,31.39,28.7,28.68,26.97,26.77,26.35,25.81,95.6,107,126.8,138.1,160.4,195,251.9,328.8,400.5,528.8,668,723,34.29,32.98,25.86,16,8.41,6.31,26.49,34.9,29.47,19.84,13.14,7.73
116,1249,6.3,,112,318.8,325.3,264.2,181.1,136,81.2,96.1,73.9,64.36,58.82,63.69,239.2,339.4,285.7,222.9,132.8,114.1,83.5,84,59.83,70.1,56.37,43.1,42.12,42.38,37.4,32.08,28.95,29.11,27.14,26.97,26.53,26.13,94,103.4,121,131.2,151.3,187,236.9,307.8,378.6,492.2,642.8,744,36.37,40.4,33.99,15.5,8.24,5.145,26.31,35.96,41.7,34.02,15.65,8.91
116,1249,10.3,,116,327.9,331.8,273.5,180.2,133,80.1,86.7,68.56,62.75,57.62,61.15,249.5,334.6,288.3,226.1,135.3,112.6,82.7,80.8,60.3,67.51,54.91,44.27,43.26,43.53,38.32,32.72,29.13,29.43,27.5,27.22,26.75,26.33,91.6,100.2,117.7,130.2,153.7,188.8,238.6,305,379.5,500.6,641.7,744,39.61,39.89,22.06,12.17,8.48,5.513,31.17,36.14,41.01,30.36,17.86,8.89
116,1249,14.3,,120,338.4,349.7,294.1,191.7,142.1,84.8,101.3,75.1,66.94,59.97,65.51,261.4,349.6,311.7,256,151.1,129.7,90.9,87.9,62.47,71.2,58.29,45.56,44.99,45.05,39.41,33.32,29.39,29.63,27.66,27.42,26.98,26.57,90.4,100.1,117.3,132.4,155.5,189.8,237.2,299.4,373.5,497.4,646.1,746,52.3,48.15,36.76,19.41,10.58,6.221,29.87,39.48,31.14,18.75,12.35,7.9
116,1249,18.3,,124,341,349,285.6,188.4,137.8,82.4,91,69.44,63.3,57.23,61.78,268.4,359.4,303.9,240.1,148.3,125.8,89.7,85,62.79,71.6,58.71,46.42,46.34,46.5,40.53,33.96,29.97,29.89,27.88,27.62,27.1,26.69,89.6,98.8,116.9,127.1,146.2,179.1,227.4,294.6,366,492.8,646,753,52.34,40.34,28.99,17.17,10.9,7.54,47.23,46.93,37.75,21.15,13.68,7.97
116,1249,22.3,,128,349,371.2,297.7,194.3,146.4,85,95.2,72.6,64.64,59.18,64.17,282.9,379.1,334.5,267.2,154.6,128,89,88.3,63.77,72.2,58.67,47.86,47.59,47.53,41.43,34.74,30.23,30.11,28.18,27.78,27.3,26.86,85.9,92.7,111.7,120.4,143.6,174.8,225,291.3,369.1,497.2,641.8,745,34.32,27.59,21.34,14.16,10.13,6.775,27.13,24.86,24.55,17.03,9.25,5.851
116,1249,26.3,,132,342.2,352.6,287.2,190.6,140.6,84.5,94.8,75.5,67.14,60.82,65.9,272.4,343.3,305.4,239.6,148.1,120.5,87.6,85.8,63.99,70.6,57.7,49.21,49.06,49.21,41.65,35.32,30.82,30.47,28.47,28.06,27.54,27.04,87.7,97.3,115.4,126.3,147.7,177.1,225.5,291.3,374.2,508.1,665.7,783,48.34,45.89,34.84,33.14,13.58,7.99,26.04,34.27,46.88,14.12,8.74,6.37
116,1249,30.3,,136,351.1,354.3,288,195.9,142.1,85.4,94.7,72.1,64.92,59,62.85,270.4,343.4,302.3,233.8,147.9,120,86.3,80.6,62.69,66.88,57.21,50.38,50.44,50.62,41.9,35.96,31.34,31.08,28.75,28.34,27.78,27.26,85.5,95.3,113.9,123.4,144.6,174.8,219.6,284.1,371.3,515,678.6,787,38.61,33.62,20.77,14.3,9.46,5.471,23.77,26.38,25.02,16.44,8.85,5.452
116,1249,34.3,,140,345.9,349.6,277.3,190.8,137.2,84.8,93.3,72.9,66.47,60.84,65.64,265.5,325.3,282.8,218.7,143.4,116.7,87.4,83.6,63.77,70.1,58.15,51.75,51.95,51.87,43.58,36.76,31.66,31.36,29.13,28.54,28,27.46,85,93.5,111.8,121.2,142.3,171.8,219.1,281.9,369.9,512.6,681,798,33.78,32.18,24.44,12.44,7.27,4.386,18.6,16.78,13.26,8.12,5.867,5.258
116,1249,38.3,,144,333.4,324.3,262.1,182.7,131.2,83.2,83.1,66.79,61.67,57.37,61.23,253.7,296.3,260.3,201,136.8,107.7,83.8,78.3,62.22,64.54,56.54,53.1,53.63,53.57,45.52,37.64,32.16,31.76,29.51,28.95,28.24,27.68,87.2,97.2,112.6,124.7,145,176.1,222.4,290.9,364.4,492.8,657.8,751,21.17,18.88,15.06,11.69,6.685,4.518,13.63,12.56,10.62,5.89,4.125,2.691
116,1249,42.3,,148,317.1,312.1,253.4,177.7,129.8,83.3,86.3,69.11,62.77,57.92,60.94,246.9,282.5,247,190.5,132.6,104.1,81.4,76.2,61.33,64.23,56.06,54.44,54.7,55.23,47.03,38.28,32.58,32.34,29.71,29.19,28.47,28.02,85.6,93,111.3,123.2,143.6,174.4,224.7,287,361.7,491.7,645.8,720,22.72,16.77,12.64,8.42,5.948,3.607,15.85,11.59,10.6,9.34,5.823,3.628
116,1249,46.3,,152,310,301.1,245.3,172.5,127.7,82.4,84.3,68.03,61.98,57.01,59.26,241.9,270.2,237.6,184.6,129.4,99.5,78.8,72.6,60.38,61.21,54.6,55.63,56.14,56.61,48.28,38.92,33.18,32.56,30.03,29.49,28.73,28.2,83.6,91.4,107.6,119.2,137.6,165.5,211,274.4,342.9,464.4,606,670.6,21.18,15.93,13.89,9.35,4.449,3,12.83,11.25,9.17,6.199,3.508,2.771
116,1249,50.3,,156,298.9,288.1,234.1,168.7,123.5,81.4,81.7,65.94,60.41,55.73,56.54,237.3,264.3,231.8,180.1,125.7,97.7,77.6,71.2,59.7,60.41,54.18,57.43,57.56,58.04,49.39,39.83,33.74,32.96,30.29,29.61,28.95,28.31,83.2,91.7,107.2,118.4,134.7,165.2,207.8,269.2,336.6,449.2,577.2,635.3,21.22,18.93,14.64,7.66,4.263,2.98,16.45,12.35,8.48,5.797,3.987,2.834
116,1249,54.3,,160,296.6,283,229.1,164.9,122.7,80.9,80.3,65.39,59.77,55.33,56.91,236.2,259.1,225.3,174.5,122.5,96,76.7,71,59.66,60.27,53.83,58.25,58.33,59.56,50.46,40.81,34.4,33.12,30.49,29.93,29.15,28.47,81.6,89.2,104.3,114.8,132.8,158.8,202.7,268.6,331.4,440.8,570.1,620,16.86,14.63,9.77,5.539,3.751,2.421,14.41,12.04,8.47,5.204,3.055,2.346
116,1249,58.3,,164,287.3,270.8,218.9,159,116.3,79.4,77.7,64.03,58.43,54.1,55.61,231.6,252.7,219.1,170,119.3,92.9,74.5,68.42,58.19,57.54,52.88,58.89,59.04,60.86,51.65,41.33,35.12,33.78,30.94,30.23,29.43,28.71,79.7,87.1,101.3,113.2,127.1,152.6,191.3,248.9,311.8,410.2,525.3,595.5,18.75,13.58,8.72,5.044,3.923,2.337,14.81,13.33,11.02,7.33,4.149,2.513
116,1250,2.3,,168,283.4,265.1,212.3,155.5,113.6,77.9,75.3,62.4,57.62,52.94,52.76,230.9,250.5,217.7,166.4,119.2,91.3,74.4,68.91,58.08,58.24,52.35,60.78,60.7,62.2,53,42.13,34.98,34.14,31.28,30.56,29.69,28.99,78.3,84.3,96.9,108.6,123.6,147.3,182.7,238.5,300.7,389.5,486.1,545.2,17.4,12.59,9.43,5.086,3.714,1.939,14.6,10.88,8.34,4.625,2.984,1.981
116,1250,6.3,,172,275.2,259.5,208.7,153.1,112.1,76.8,71.2,60.4,56,52.05,51.75,229,246.4,214.3,164.5,116.6,89,72.3,66.65,57.5,56.97,51.91,61.88,62.67,63.6,54.03,42.86,35.38,34.22,31.46,30.7,29.91,29.25,77.4,83.2,94.7,105,119.3,140.7,175.5,230.4,287.9,374.1,463.2,519,19.15,12.67,9.41,5.573,3.191,2.275,17,12.69,10.56,7.24,4.473,3.497
116,1250,10.3,,176,276.1,256.3,205.4,150.8,111.1,76.4,74.8,62.1,58.32,53.81,55.04,230.6,248.8,215.7,165.7,117.1,92,74.3,69.05,57.94,58.69,52.47,63.07,63.34,64.96,54.31,43.5,35.94,34.72,31.66,30.96,30.12,29.39,74.5,81.2,93.4,102.1,115.1,136.6,170.9,223.9,280.9,368.4,457.7,539.2,20.6,16.21,11.99,6.336,4.368,2.391,13.99,10.1,7.36,5.244,3.884,2.711
116,1250,14.3,,180,280.7,258.8,203.3,148.6,109.9,75.5,73.8,61.57,57.27,53.67,55.57,229,244.3,211.4,165.1,115.7,93.7,74.9,69.92,58.49,59.84,52.98,64.61,65.16,66.26,55.35,43.86,35.92,34.87,32.04,31.24,30.44,29.63,72.9,80.5,93,101.2,116.6,140.3,176,228.2,280.6,373.5,461.7,530.2,20.34,14.22,9.63,6.183,3.625,2.045,12.98,9.21,6.839,4.225,3.418,2.582
116,1250,18.3,,184,279,254.9,204,147.7,110,76.5,76.4,63.89,58.73,54.09,55.94,227,240.2,206.4,159.6,113.4,89.8,74.5,70.1,58.23,59.97,53.63,65.8,67.46,67.62,57.03,44.65,37.06,35.4,32.4,31.64,30.76,29.91,73.1,80.3,92.9,102.2,117.8,142,177.4,229.5,278.2,372.2,455.3,494.9,20.96,15.64,10.49,6.362,3.636,2.438,13.27,9.62,6.582,4.159,2.736,2.443
116,1250,22.3,,188,279.9,254,205.3,148.1,110,75.9,75.5,63.29,59.07,54.74,56.76,226.1,239.5,204.9,157.9,112.7,91,74.4,68.97,58.2,59.16,52.66,67.34,69.41,69.53,57.86,45.69,37.34,35.84,32.6,31.86,30.96,30.16,74.7,82.4,94.8,104.7,121.4,145.6,181.7,233.7,284.6,382.6,452.8,493.8,21.15,15.25,11.98,7.32,3.909,2.218,16.51,12.21,7.51,4.517,3.086,2.358
116,1250,26.3,,192,278.7,251.1,203.2,148,109.4,76,75,62.42,57.01,53.18,54.8,225.8,236.2,201.8,156.8,111.5,89.1,73.2,68.23,57.84,58.53,52.39,68.44,71,70.6,59.18,46.44,38.24,36.24,32.84,32.1,31.18,30.44,73.8,81.9,93.2,103.6,119.6,142.8,178.8,227.8,277,368.8,439.7,479.8,20.81,14.39,10.62,8.72,4.65,2.682,13.1,9.28,6.013,3.731,2.575,2.467
116,1250,30.3,,196,277.4,252.2,200.9,146.3,109.3,75.6,74,63.07,58.18,53.97,55.77,224.2,232.5,197.4,152.7,110.3,88,72.4,68.09,57.84,59.12,52.6,69.78,72.3,72,60.21,47.31,38.48,36.8,33.2,32.32,31.28,30.2,73.3,80.8,93.3,102.3,117.2,140.1,173.6,224.5,272.6,365.7,437.9,484,20.22,13.72,7.43,4.37,3.465,2.558,13.28,8.85,6.107,4.125,3.336,2.22
116,1250,34.3,,200,280.6,254.8,200.7,144.8,107.4,74.9,72.5,61.43,57.19,52.94,54.64,225.8,232.9,198.1,153.6,110,88.6,72.3,67.04,57.35,57.96,52.29,68.26,70.9,72.6,60.33,47.75,38.82,37.32,33.18,32.5,31.48,30.47,72.3,79.8,91.4,99.1,114.7,137.6,169,216.7,264.3,359.7,457,525.6,24.61,17.79,10.69,5.441,3.392,2.794,15.63,11.24,7.8,5.704,3.438,2.814
116,1250,38.3,,204,295.1,273.6,208.7,145.5,108.4,75.4,78.2,63.76,57.82,53.53,55.16,233.3,240,199.7,154.6,110.7,91.4,74.4,71.3,58.47,60.53,53.08,71.4,71.9,73.4,60.57,47.83,38.94,37.16,33.48,32.64,31.76,30.76,71.8,79.1,89.9,98.6,113.2,133.8,166,213.4,262.5,358.4,467.5,570,30.36,19.67,9.1,5.457,3.546,2.664,29.18,16.1,11.78,8.09,5.011,3.734
116,1250,42.3,,208,301.2,268.6,201.9,142.2,108.1,75.4,79.2,64.23,59.18,54.68,56.95,241.7,246,200.6,156.1,111.2,93.9,75.7,72.9,59.62,62.79,54.24,72.5,72.3,74.3,61.88,48.34,38.98,37.4,33.7,32.82,31.94,31,70.5,77.9,89.8,96.3,110.9,131.6,165.1,209.2,259.2,348.7,461,562.9,19.54,11.04,5.816,3.113,3.369,2.624,12.25,8,4.211,2.752,2.34,1.827
116,1250,46.3,,212,290.3,254.3,194.2,138.8,106.8,75.4,79.9,65.57,60.33,56.26,58.48,232.1,232.5,190.9,146.4,107.4,87.8,73.1,68.96,58.28,60.43,53.5,74.3,75,75,62.91,49.18,39.6,37.2,33.85,32.9,32.16,31.18,68.19,75.6,88.7,95.3,109.2,129.4,161.4,205.7,256.1,346,449.5,545.7,20.9,14.73,7.16,3.681,2.389,2.324,12.5,8.07,4.43,4.035,2.904,2.229
