Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1209,10.3,,40,199.5,210.6,165.6,101.2,84.2,47.94,82.3,61.52,55.42,47.82,60.3,146.8,182.5,143.6,123.9,74.6,77.9,59.9,73.1,45.2,60.85,43.61,28.48,28.78,29,27.11,25.7,25.4,24.93,24.51,24.41,24.33,24.21,58.74,67.11,77.9,79.2,91.4,114.2,143,175.6,239.3,384.1,549.3,709,48.31,44.51,32.2,22.31,12.14,7.17,18.51,22.12,13.3,8.25,5.707,4.043
116,1209,14.3,,44,221.3,217.1,176.8,110.7,92.7,52.83,91.4,68,56.86,51.19,61.79,151,180.7,141.3,121.9,74.8,79.2,58.64,67.82,45.47,61.02,45.14,28.47,28.82,29.04,27.01,25.74,25.33,25.09,24.47,24.41,24.31,24.18,65.77,75.9,85.2,85.8,102.8,130.8,165.1,205.8,278,418.6,571.7,702,53.08,51.76,32.84,18.79,12.11,6.338,16,18.18,15.03,9.83,7.34,3.918
116,1209,18.3,,48,247.4,251.3,211,127.2,106.3,56.66,95.7,66.86,61.38,53.14,65.12,151,178.5,152.2,134.5,80,81.6,59.6,68.04,45.71,56.72,44.84,28.72,28.86,29.14,27.11,25.78,25.38,25.21,24.55,24.45,24.33,24.21,68.74,75.2,87.3,93.8,112.6,146.9,191.5,235,295.4,430.5,573.7,691.8,30.01,30.08,23.09,16.26,10.58,7.18,16.08,18.35,17.5,11.16,8.92,6.602
116,1209,22.3,,52,236.4,240.7,203.5,129.2,109.6,61.16,94.7,68.45,60.77,54.07,63.88,152.9,179.2,150.5,131.7,82.4,86.5,66.99,77.3,49.42,65.34,47.99,27.73,28.92,29.28,27.29,25.86,25.41,25.37,24.61,24.53,24.39,24.27,72.3,80.4,91.5,94.3,115.2,151,200.1,251.8,329,473.2,621.3,741,33.31,35.15,20.33,11.74,8.8,6.869,16.7,21.02,16.92,12.94,6.791,4.639
116,1209,26.3,,56,244.7,251.7,216.4,143.2,117.5,63.61,96.9,72,63.71,54.77,63.65,168.5,217.8,179.5,152.3,89.4,91.1,64.49,67.76,47.93,60.18,46.88,28.45,29.16,29.2,27.33,25.86,25.42,25.48,24.67,24.57,24.43,24.33,74.6,82,94.8,96.1,115,147.1,191,239.6,330.2,465.3,639,734,43.1,45.88,30.03,18.92,11.51,7.08,28.39,49.43,46.04,18.9,13.28,7.5
116,1209,30.3,,60,261.4,262.8,215.4,136.8,111.6,62.4,97.3,72.7,65.12,55.97,62.78,202,273.9,222.6,188.8,103.2,105.4,74.2,80.7,50.95,69.57,48.93,29.08,29.3,29.48,27.47,25.92,25.4,25.58,24.71,24.61,24.47,24.39,77.5,89.4,102,103.7,118.8,148.5,190.4,241.1,336.4,467.3,638.7,723,43.97,47.63,37.42,16.83,11.68,7.38,44.68,57.65,34.35,21.6,13.8,9.12
116,1209,34.3,,64,272.8,279.9,219.3,142.3,113.4,64.53,93.3,70.5,61.13,54.73,61.6,232.1,331.4,257.5,218.4,118.7,118.2,82.5,92.3,56.01,75.4,53.44,29.52,29.58,29.76,27.67,26.14,25.38,25.62,24.75,24.65,24.47,24.31,78.3,87,98.6,101.1,118.7,147.9,187.3,235.3,337.8,456.8,648.7,752,51.19,46.02,29.82,18.78,11.18,7.33,39.74,53.71,42.23,25.73,19.03,11.97
116,1209,38.3,,68,294.3,285.8,226.2,146.2,115.2,66.25,92.8,70.8,63.25,54.99,60.77,241.9,339.5,280.6,242.5,132.7,122.3,85.7,95.4,57.57,70.5,52.2,30.45,30.13,30.15,27.96,26.24,25.46,25.58,24.81,24.73,24.51,24.29,76.8,84.9,96.9,99.9,117.4,147.2,181.8,232,330.2,439.1,611.4,709,46.6,41.89,30.97,18.5,10.37,5.404,33.35,37.73,32.4,25.81,20.07,11.79
116,1209,42.3,,72,289.6,287.2,229.3,150.1,116.6,66.29,86.9,68.69,62.62,54.02,59.45,239.2,305.3,259.6,223.6,131.9,122.8,85.4,92.9,59.39,74.6,55.91,30.89,30.81,30.61,28.2,26.46,25.5,25.82,24.93,24.85,24.61,24.39,79.6,89,102.9,104.5,121.1,152.1,189.9,237.5,335.9,438.4,606.3,729,57.05,55.02,40.3,21.42,13.38,8.12,34.81,35.77,41.11,32.1,17.91,10.89
116,1209,46.3,,76,310.3,326,255.6,156.6,124.4,68.73,94.5,74,66.07,58.26,65.68,248.5,325.9,276.6,233.5,139.6,125.7,88.7,96.8,61.91,77.9,57.12,31.61,31.29,31.15,28.42,26.69,25.54,25.98,25.05,24.93,24.67,24.49,74.5,83,95.8,96.7,115.2,145.7,183,227.6,331.3,431.5,583.1,701,38.72,33.51,26.4,14.48,7.97,4.02,30.82,34.08,27.48,18.42,13.12,7.9
116,1209,50.3,,80,302.4,301.6,231.3,149.2,115.3,67.15,78.1,65.64,59.49,51.51,55.2,248.4,304,256.7,212.8,135.9,114.6,83.3,83.7,59.33,66.92,53.05,32.59,32.11,31.87,29.14,26.99,25.7,26.14,25.2,25.06,24.77,24.61,75.3,82.1,95.9,96.3,113.5,146.7,183.6,231.3,323.3,426.1,583.5,684.8,64.06,56.52,36.28,37.6,16.09,7.67,56.74,70.7,52.74,32.11,20.46,11.8
116,1209,54.3,,84,309.8,296.8,234.9,159.2,120.7,67.94,87.2,66.49,61.15,53.35,56.02,270,353.1,305.9,255.9,152.7,131.7,91.8,89.2,60.1,69.95,54.69,33.71,33.17,32.71,29.62,27.35,25.86,26.39,25.34,25.2,24.9,24.73,74.2,82.1,96.4,96.7,112.7,140.9,182.7,235.7,330.2,436.5,572.6,683.3,45.06,42.58,31.19,19.43,11.07,7.25,29.59,39.08,37.49,22.71,16.78,12.79
116,1209,58.3,,88,317.5,313.2,257.3,164.1,127.2,71.7,97.7,73.4,65.42,54.77,59.55,269.9,369.5,318.1,270.5,160.3,144.2,97,104.9,66.37,81.8,58.64,35.25,34.25,33.37,30.19,27.77,26.18,26.57,25.5,25.36,25.02,24.71,78.1,86.4,100.1,101.1,119.4,152,194.3,245.8,339.9,468.1,604.3,738,54.62,40.24,26.77,14.24,9.51,6.003,31.08,30.52,31.97,24.27,14.04,8.18
116,1210,2.3,,92,343.2,322.2,257.5,164.1,126.3,73.4,105.3,77,66.7,57.02,61.88,274.2,343.7,292.4,256.4,156.1,130.3,94.1,94,65.27,75.8,58.37,36.53,35.54,34.34,30.97,28.28,26.55,26.71,25.66,25.52,25.16,24.9,75.1,84.1,99.6,103.3,116.5,147.5,188.3,238.7,333.6,446.4,594.5,698,45.08,32.49,25.18,16.43,10.63,6.982,26.27,34.88,41.49,19.91,12.65,9.9
116,1210,6.3,,96,345.6,328.5,276.3,177.2,135.5,76.2,103.9,75.9,68.36,61.48,69.36,280.3,356.9,319.7,267,162.5,139.6,94.6,94.7,65.27,80,61.6,37.69,36.75,35.66,31.87,28.72,26.83,26.89,25.88,25.74,25.32,25.06,76.8,85.4,101.4,104.4,119.1,154.2,194.3,252.6,357.4,488.4,627.7,739,48.12,41.97,29.46,19.95,11.48,7.48,28.48,42.94,38.13,20.25,15.37,12.35
116,1210,10.3,,100,339.8,342.7,295.1,189.7,144.9,79.6,105.9,79.8,68.73,61.11,68.28,280.8,356.7,307.7,261.6,164.7,144.4,100.4,99.8,67.43,81.9,62.09,38.91,38.03,36.82,32.83,29.26,27.15,27.29,26.11,25.94,25.48,25.16,81,88.9,104,108.7,126.6,158.7,208.6,264.9,367.5,501.6,647.3,753,59.24,58.21,38.02,22.83,15.45,10.43,32.24,38.62,36.21,28.36,18.12,11.63
116,1210,14.3,,104,359.5,374.2,308.1,197.2,151,82.7,110.2,83.5,72.7,63.04,73,288,370.6,313.9,272,169.7,149.5,102,103.9,68.92,79.5,61.14,40.14,39.25,38.17,33.79,29.8,27.51,27.53,26.3,26.06,25.62,25.22,81.3,86,103.7,107.3,126,154.8,205.2,263.8,375.9,507.8,645.5,771,46.08,56.02,38.06,21.55,17.45,10.52,37.32,32.53,32.8,23.21,19.37,10.96
116,1210,18.3,,108,353.5,355.4,294.5,193,143,81.5,102.9,77.5,70.2,60.58,67.04,286.8,355.2,310.9,259.1,167.9,142.1,99.4,98.4,67.92,75.6,59.83,41.64,40.35,39.23,34.7,30.33,27.88,27.88,26.55,26.23,25.78,25.3,84.9,91.6,110.8,111.9,132.3,165.2,219.6,281.9,379.5,508.2,651.2,756,53.53,51.29,42.55,23.8,14.85,9.71,38.55,34.14,31.23,25.83,14.63,9.84
116,1210,22.3,,112,395.8,376.9,294.9,192.4,149.1,85,109.6,81.2,73.9,63.42,69.91,290.7,356.3,306.9,256.5,165.6,140.7,98.6,97,68.24,79.3,61.03,42.96,41.86,40.43,35.46,30.93,28.2,28.4,26.81,26.55,26.01,25.58,80,87.1,107.7,110.8,130,164.6,219.6,284.7,390.8,524.6,671.1,790,49.1,47.44,37.13,17.95,11.4,7.2,24.2,21.45,16.16,10.74,8.66,6.374
116,1210,26.3,,116,371.9,349.3,276.2,185.3,142.2,83.6,101,79.5,71.2,61.5,65.25,287.2,332.9,282.8,228.3,156.2,127.3,94.4,91.6,66.76,74,59.39,44.15,43.15,41.82,36.54,31.53,28.68,28.74,26.99,26.79,26.27,25.9,82.3,89.8,107,110.7,132.1,163.6,224.8,292.2,404.9,547.5,678.3,773,33.01,26.35,22.22,16.93,12.29,6.449,16.36,16.16,13.49,8.77,6.587,5.015
116,1210,30.3,,120,342.2,314.9,256.5,178.1,140.1,83.5,98.8,79.3,71.9,63.4,69.09,271.6,307.1,260.6,210.1,148.8,121.9,93.2,92.3,67.67,74.9,59.99,45.7,44.51,43.07,37.63,32.03,29,29.04,27.33,27.07,26.51,26.15,84.4,95,111.1,115.7,139.5,178.1,238.8,309.8,419.7,549.4,667.1,746,27.27,24.09,17.98,11.32,8.47,5.098,16.4,14.7,13.09,7.59,6.897,3.93
116,1210,34.3,,124,331.3,302.6,249.9,177.9,137.9,85.1,101.9,82.4,73.5,64.56,70.9,263.7,294.4,248.4,200.7,143.4,116.4,88.3,84.9,66.13,73,59.16,47.37,46.37,44.62,38.85,32.73,29.42,29.52,27.76,27.35,26.71,26.37,82.6,91,108.3,111.9,134.2,170.3,231,302.5,404,538.3,662.2,712,25.37,23.29,17.67,11.35,9.47,5.937,17.54,14.37,11.72,7.86,5.956,5.356
116,1210,38.3,,128,324.4,300.8,247.6,180.5,142.7,85.6,101.8,80.2,71,62.45,66.78,259.8,286.8,243.5,197.6,140.9,116.8,90.4,84.2,65.62,71.8,59.04,48.56,47.84,46.29,39.77,33.52,29.83,29.87,27.98,27.64,26.99,26.59,81.3,89.7,106.4,111.3,131.8,163.7,225,298.1,403.3,526.3,625.7,667.5,28.4,21.5,15.84,9.95,7.53,4.921,16.11,13.27,9.53,6.4,4.721,3.107
116,1210,42.3,,132,308.7,284.2,233.8,170.7,132.1,83.5,95.4,75,68.91,60.56,63.95,250.8,275,236.3,188.8,136.7,111,86.3,81.8,64.54,67.57,57.97,50.08,49.19,47.78,40.91,34.34,30.17,30.09,28.16,27.82,27.16,26.71,83.7,92.8,110.3,116.7,137,171.4,225.8,300,392.6,515.2,600.1,639.4,22.42,17.34,13.92,9.54,7.02,4.631,13.31,10.09,7.07,4.771,3.838,2.61
116,1210,46.3,,136,299.2,272.4,224,165.8,126.3,82,86.6,71.9,66.19,59.28,63,243.3,263.7,227.3,182.1,132.1,105.5,84,78.4,63.63,66.49,57.22,51.89,51.13,49.17,42.12,35.2,30.69,30.15,28.52,28.12,27.4,26.85,83.5,92.5,108.9,116,136.7,173.7,224.6,299.6,382.9,490.3,571.9,617.9,21.09,21.13,15.03,8.43,5.033,3.449,13.37,10.4,7.47,5.12,4.044,2.508
116,1210,50.3,,140,294.7,271.6,223.7,163.2,123.8,81.2,86.1,71.2,66.96,60.2,62.83,239.9,259.7,222.1,178.1,128.8,101.5,82.3,76,63.36,67.06,57.48,53.15,52.24,50.22,42.96,35.86,31.17,30.41,28.84,28.42,27.68,27.09,81.9,90.1,106.6,112.6,134.2,169,226.9,299.9,380.1,494.4,571,615.3,22.76,19.34,12.61,7.84,5.876,3.877,11.73,10.5,8.46,5.99,3.97,2.335
116,1210,54.3,,144,293.4,269.4,223.9,162.6,123.5,80.9,87.7,71.4,65.03,58.72,61.21,237.2,254.7,219.6,175.7,126.8,100.9,80.5,75,62.91,65.05,56.55,54.77,54.16,51.81,43.85,36.5,31.65,30.73,29.13,28.74,27.84,27.12,79.9,88.6,106.4,111.6,132.8,164.7,217.3,285.5,364.4,465.9,540.8,570.9,18.41,15.18,11.77,8.75,5.513,3.372,11.61,10.08,7.68,4.292,3.728,2.835
116,1210,58.3,,148,283.7,259.3,211.9,157.8,119.8,79.6,79.2,66.59,61.62,56.81,58.29,230.6,243.9,210.8,168.3,123.6,97.8,78.1,70.7,60.74,61.72,55.17,55.41,55.57,53.45,44.55,37.3,32.08,30.93,29.35,28.83,28.12,27.26,79,87.5,104.8,113.5,131.7,160.9,208.2,274.8,346.5,439.1,510.2,539.5,19.73,14.49,9.96,5.981,4.361,2.829,11.55,8.83,5.904,3.233,2.93,1.874
116,1211,2.3,,152,279.3,253.2,208.4,153.8,115.8,78.8,78.8,68.24,63.99,57.76,59.89,228,240.2,206.8,165.3,121.5,96.5,77.3,71.5,61.03,63.46,55.39,56,56.87,55.49,46.54,38.22,32.66,31.38,29.53,29.13,28.32,27.48,78.2,86.4,102.4,110.3,130.3,163.3,213.9,281,339.4,430.3,495.7,524.8,17.14,14.05,9.73,5.836,4.127,2.849,11.58,9.88,7.79,5.006,3.279,2.202
116,1211,6.3,,156,279.3,255.5,207,151.3,114.5,78.3,79.1,65.43,60.32,55.03,56.36,226.4,238,204.1,160.3,119.2,98.2,78.3,75.3,61.58,66.39,56.12,57.26,58.17,57.13,48.02,38.93,33.38,32.02,29.93,29.47,28.6,27.72,76.5,85.9,102.2,108.1,127.1,156.3,204.3,271.4,336.8,432.8,496.9,531.8,21.32,22.17,15.83,8.25,5.929,3.74,12.2,9.54,6.221,4.022,3.145,2.855
116,1211,10.3,,160,284.5,263.2,211.2,153.5,120.4,79.2,84.2,69.15,64.26,57.32,59.65,226.1,237.1,202.7,158.7,117,95.3,77.3,72.7,60.91,63.3,55.25,59,59.59,58.84,49.51,39.91,33.94,32.6,30.33,29.73,28.91,28.06,76.8,85.1,100.9,106.7,124.7,153.5,198.3,259.4,325.5,417.5,478.2,522.2,20.37,17.35,12.62,6.275,4.118,3.014,12.06,8.83,6.028,4.03,2.986,2.464
116,1211,14.3,,164,280.2,253.4,207.3,149,116.5,78.2,79.5,66.86,62.39,56.59,58.76,223.6,231.6,197.1,156.4,115.3,93.7,75.8,69.28,59.47,59.53,53.74,60.81,60.91,60.46,50.89,40.93,34.7,33.26,31.01,30.05,29.2,28.32,76,84,98.6,104.6,122.5,148.2,193.4,252,317.1,405.4,461.8,519.4,24.61,18.96,11.22,7.26,5.702,4.037,13.53,8.95,6.315,4.305,3.421,2.397
116,1211,18.3,,168,283.3,259.5,211.5,152.3,119.2,78.9,86.5,71.3,65.03,57.54,58.82,223.9,231.4,197.4,155.7,114.4,93.7,75.4,70.6,59.97,60.78,54.12,61.72,62,61.37,51.29,41.15,34.96,33.62,31.25,30.39,29.47,28.68,75.6,82.8,96.8,102.1,121.5,148.3,194.1,250.6,315.9,419.1,482.1,528.7,21.3,18.82,14.48,9.91,7.05,5.067,13.98,10.57,7.15,4.255,3.124,2.932
116,1211,22.3,,172,281.5,261.2,212.7,153.3,121.5,80.4,87.1,70.5,64.33,57.54,60.44,222.2,229.4,195,154.6,113.5,94.9,76.6,72.8,60.33,61.92,54.68,62.53,62.71,62.28,52.32,41.67,35.14,34.14,31.46,30.65,29.77,28.91,76.3,84.1,98.2,102.9,122.2,147.2,189.8,244.7,313.6,424.6,482.7,514.3,22.86,19.26,14.23,9.91,6.787,4.035,13.68,10.43,7.05,4.035,3.498,2.814
116,1211,26.3,,176,281,260.4,211.7,153.8,120.4,79.2,85.2,67.44,62.53,56.63,59.26,221.8,228,191.9,152.1,112.8,94,76.7,72.1,60.4,62.31,54.38,63.28,64.29,63.42,53.35,42.6,35.78,34.56,31.94,30.85,30.03,29.17,74,81.3,94.6,101.3,121.3,146.4,189.5,241.3,310.4,419.1,473.2,502.7,24,19.11,13.29,6.728,4.8,3.459,13.77,10.45,6.345,3.276,2.666,2.109
116,1211,30.3,,180,285.9,261.9,213.4,150,117.7,79,84.2,69.95,63.01,57.11,58.61,222.1,225.9,190.3,151.7,112.9,95.1,76.5,72.9,60.98,63.26,54.46,64.25,65.9,64.72,54.18,42.8,35.9,35.22,32.52,31.36,30.29,29.29,71.5,78.5,92.9,99.3,116.3,139.8,181,231.2,302.1,402,481.1,553.3,26.92,17.02,8.85,6.462,5.771,3.69,14.05,10.53,7.77,5.887,4.401,2.888
116,1211,34.3,,184,293.2,266.2,206.8,150.5,118.2,78.9,87,71.1,64.07,56.91,58.49,225.4,228.6,191.1,156,114,98.4,78.2,73.7,60.7,61.45,54.05,65.57,66.73,66.26,55.25,43.2,36.14,35.54,32.86,31.72,30.61,29.73,70.9,77.2,91.1,96.7,113.9,135.8,177.3,227.8,298.8,397.8,479.8,541.5,21.89,15.59,9.06,4.62,3.865,3.485,12.42,9.69,7.31,3.868,2.9,2.942
116,1211,38.3,,188,288.1,257.5,202.4,146.6,116.5,78.8,87.3,70.5,63.32,56.34,57.52,221.9,223,186.2,146.5,110.6,93.2,76.2,72,60.34,61.05,53.53,67.16,68.22,66.65,55.86,43.99,36.92,35.42,32.7,31.78,30.79,29.87,70.2,77.9,90.4,95,111.2,131.9,172.1,222.3,296.9,391.7,479.6,534.1,23.42,20.96,12.74,8.81,6.094,4.529,13.19,10.1,6.119,3.109,2.941,2.308
116,1211,42.3,,192,291.3,265.1,208.5,150.4,120.3,79.9,91.4,71.9,64.44,57.33,57.68,221.3,222.6,185.4,146.8,109.7,92.4,75.6,70.7,59.3,59.28,52.5,67.36,68.87,67.83,56.65,44.55,36.82,35.48,32.66,31.86,30.94,29.93,67.79,75.2,88.3,94.4,108.4,127.1,164.7,213.1,282.4,373.7,476.8,550,20.66,15.13,9.18,5.254,3.497,2.442,12.61,8.79,4.377,2.217,2.293,1.576
116,1211,46.3,,196,286.4,254.7,200.7,144.3,113,77.8,82,66.18,60.84,54.58,54.28,219.6,217.9,180.2,139.8,107,89.1,73.7,68.84,58.57,57.64,51.97,68.78,69.8,69.09,57.76,45.35,37.82,35.84,33.04,32.26,31.14,30.01,66.36,72.8,85.6,92.2,106.9,126,161.8,206.6,273.8,363.5,478.4,561.1,25.22,15.98,9.84,5.023,4.425,2.86,11.64,7.64,4.238,2.434,1.771,1.363
116,1211,50.3,,200,287.7,255.5,198.9,140.9,111.3,77.3,83.3,67.02,60.33,55.27,56.58,220.7,218.8,180.2,140.4,105.9,87.9,72.8,67.34,58.21,58.33,52.44,70.8,70.9,70.2,58.77,46.1,38.06,36.3,33.54,32.5,31.38,30.29,65.04,71.6,84.6,90.2,104.8,123.2,158.2,201.7,268.3,355.9,475,584.2,22.2,11.45,5.835,3.712,3.677,3.221,17.83,12.09,9.38,5.787,3.76,2.987
116,1211,54.3,,204,289.6,249.2,192,139.3,110.5,76.6,83.8,67.99,62.38,56.12,57.37,226.4,222.9,181.4,144.4,107,91.6,74.9,69.47,58.61,59.14,52.5,73.2,72.7,71.1,59.08,46.46,38.46,36.82,34.08,32.7,31.56,30.42,63.58,69.56,82.6,86.5,99.5,116.2,149.7,190.3,256.9,337.4,451.6,564.8,17.39,9.23,4.268,2.565,2.483,2.169,11.73,6.248,4.09,2.699,2.226,1.919
116,1211,58.3,,208,277.1,231.6,176.6,132.5,104.6,74.9,75.8,64.19,59.08,53.93,55.01,219.4,208.8,172,136.5,104,87.3,72.9,67.61,57.94,57.5,51.69,74.3,74.1,72.1,60.05,47.01,38.78,37.16,34.46,33.06,31.92,30.82,63.68,69.17,81.5,85,97.9,113.8,144.7,183.3,246.7,321.9,429.6,559.1,16.52,6.384,3.339,2.016,2.386,2.04,9.22,5.573,3.34,2.006,2.003,1.744
